Time,Voltage 2 (V),Current (mA)
1:35:13 PM,0.003,0.1
1:35:14 PM,0.003,0.1
1:35:15 PM,0.003,0.1
1:35:16 PM,0.003,0.1
1:35:17 PM,0.003,0.1
1:35:18 PM,0.003,0.2
1:35:19 PM,0.003,0.1
1:35:20 PM,0.003,0.1
1:35:21 PM,0.003,0.1
1:35:22 PM,0.003,0.1
1:35:23 PM,0.003,0.1
1:35:24 PM,0.003,0.1
1:35:25 PM,0.003,0.1
1:35:26 PM,0.003,0.1
1:35:27 PM,0.003,0.1
1:35:28 PM,0.003,0.2
1:35:29 PM,0.003,0.1
1:35:30 PM,0.003,0.1
1:35:31 PM,0.003,0.1
1:35:32 PM,0.003,0.1
1:35:33 PM,0.003,0.1
1:35:34 PM,0.003,0.1
1:35:35 PM,0.003,0.1
1:35:36 PM,0.003,0.1
1:35:37 PM,0.003,0.1
1:35:38 PM,0.003,0.1
1:35:39 PM,0.003,0.1
1:35:40 PM,0.003,0.1
1:35:41 PM,0.003,0.1
1:35:42 PM,0.003,0.1
1:35:43 PM,0.003,0.1
1:35:44 PM,0.003,0.1
1:35:45 PM,0.003,0.1
1:35:46 PM,0.003,0.1
1:35:47 PM,0.003,0.1
1:35:48 PM,0.003,0.1
1:35:49 PM,0.003,0.1
1:35:50 PM,0.003,0.1
1:35:51 PM,0.003,0.2
1:35:52 PM,0.003,0.1
1:35:53 PM,0.003,0.2
1:35:54 PM,0.003,0.1
1:35:55 PM,0.003,0.1
1:35:56 PM,0.003,0.1
1:35:57 PM,0.003,0.1
1:35:58 PM,0.003,0.1
1:35:59 PM,0.003,0.1
1:36:00 PM,0.003,0.1
1:36:01 PM,11.1225,0.2
1:36:02 PM,11.1535,0.1
1:36:03 PM,11.116,602.5
1:36:04 PM,11.1,569
1:36:05 PM,11.116,554.7
1:36:06 PM,11.0845,556.6
1:36:07 PM,0.0035,554.6
1:36:08 PM,0.0035,0.5
1:36:09 PM,0.0035,0.2
1:36:10 PM,0.0035,0.2
1:36:11 PM,0.0035,0.2
1:36:12 PM,0.0035,0.1
1:36:13 PM,0.0035,0.2
1:36:14 PM,0.0035,0.1
1:36:15 PM,0.0035,0.2
1:36:16 PM,0.0035,0.1
1:36:17 PM,0.0035,0.1
1:36:18 PM,0.0035,0.1
1:36:19 PM,0.0035,0.1
1:36:20 PM,0.0035,0.1
1:36:21 PM,0.0035,0.1
1:36:22 PM,0.0035,0.2
1:36:23 PM,0.0035,0.1
1:36:24 PM,0.0035,0.1
1:36:25 PM,0.0035,0.1
1:36:26 PM,0.0035,0.2
1:36:27 PM,0.0035,0.1
1:36:28 PM,0.0035,0.1
1:36:29 PM,0.003,0.1
1:36:30 PM,0.0035,0.1
1:36:31 PM,0.0035,0.1
1:36:32 PM,0.0035,0.1
1:36:33 PM,0.0035,0.1
1:36:34 PM,0.0035,0.1
1:36:35 PM,0.0035,0.1
1:36:36 PM,0.003,0.1
1:36:37 PM,0.0035,0.1
1:36:38 PM,0.0035,0.1
1:36:39 PM,0.0035,0.1
1:36:40 PM,0.0035,0.1
1:36:41 PM,0.0035,0.1
1:36:42 PM,0.0035,0.1
1:36:43 PM,0.0035,0.1
1:36:44 PM,0.0035,0.1
1:36:45 PM,0.0035,0.1
1:36:46 PM,0.0035,0.1
1:36:47 PM,0.0035,0.1
1:36:48 PM,0.0035,0.1
1:36:49 PM,0.0035,0.1
1:36:50 PM,0.0035,0.2
1:36:51 PM,0.0035,0.1
1:36:52 PM,0.0035,0.1
1:36:53 PM,0.0035,0.1
1:36:54 PM,0.0035,0.1
1:36:55 PM,0.0035,0.1
1:36:56 PM,0.0035,0.1
1:36:57 PM,0.003,0.1
1:36:58 PM,0.0035,0.1
1:36:59 PM,0.003,0.1
1:37:00 PM,0.003,0.1
1:37:01 PM,0.003,0.1
1:37:02 PM,0.003,0.1
1:37:03 PM,0.003,0.1
1:37:04 PM,0.003,0.1
1:37:05 PM,0.003,0.1
1:37:06 PM,0.003,0.1
1:37:07 PM,0.003,0.1
1:37:08 PM,0.003,0.1
1:37:09 PM,0.003,0.1
1:37:10 PM,0.003,0.1
1:37:11 PM,0.003,0.1
1:37:12 PM,0.003,0
1:37:13 PM,0.003,0.1
1:37:14 PM,0.003,0.1
1:37:15 PM,0.003,0.1
1:37:16 PM,0.003,0.2
1:37:17 PM,0.003,0.1
1:37:18 PM,0.003,0.1
1:37:19 PM,11.124,0.1
1:37:20 PM,11.099,599.8
1:37:21 PM,11.1175,584.6
1:37:22 PM,11.134,552.6
1:37:23 PM,11.128,556.1
1:37:24 PM,11.1185,555.8
1:37:25 PM,0.0035,555.6
1:37:26 PM,0.0035,0.4
1:37:27 PM,0.0035,0.2
1:37:28 PM,0.0035,0.2
1:37:29 PM,0.0035,0.1
1:37:30 PM,0.0035,0.2
1:37:31 PM,0.0035,0.2
1:37:32 PM,0.0035,0.1
1:37:33 PM,0.0035,0.1
1:37:34 PM,0.0035,0.2
1:37:35 PM,0.0035,0.1
1:37:36 PM,0.0035,0.1
1:37:37 PM,0.0035,0.1
1:37:38 PM,0.0035,0.1
1:37:39 PM,0.0035,0.2
1:37:40 PM,0.0035,0.1
1:37:41 PM,0.0035,0.1
1:37:42 PM,0.0035,0.1
1:37:43 PM,0.0035,0.1
1:37:44 PM,0.0035,0.1
1:37:45 PM,0.0035,0.1
1:37:46 PM,0.0035,0.1
1:37:47 PM,0.0035,0.2
1:37:48 PM,0.0035,0.1
1:37:49 PM,0.0035,0.1
1:37:50 PM,0.0035,0.1
1:37:51 PM,0.0035,0.1
1:37:52 PM,0.0035,0.1
1:37:53 PM,0.0035,0.1
1:37:54 PM,0.0035,0.1
1:37:55 PM,0.0035,0.1
1:37:56 PM,0.0035,0.1
1:37:57 PM,0.0035,0.1
1:37:58 PM,0.0035,0.1
1:37:59 PM,0.0035,0.2
1:38:00 PM,0.0035,0.1
1:38:01 PM,0.0035,0.1
1:38:02 PM,0.0035,0.1
1:38:03 PM,0.0035,0.1
1:38:04 PM,0.0035,0.1
1:38:05 PM,0.0035,0.1
1:38:06 PM,0.0035,0.1
1:38:07 PM,0.0035,0.1
1:38:08 PM,0.0035,0.1
1:38:09 PM,0.0035,0.1
1:38:10 PM,0.0035,0.1
1:38:11 PM,0.0035,0.1
1:38:12 PM,0.0035,0.1
1:38:13 PM,0.0035,0.2
1:38:14 PM,0.003,0.1
1:38:15 PM,0.003,0.1
1:38:16 PM,0.003,0.1
1:38:17 PM,0.003,0.1
1:38:18 PM,0.0035,0.1
1:38:19 PM,0.003,0.1
1:38:20 PM,0.003,0.2
1:38:21 PM,0.003,0.1
1:38:22 PM,0.003,0.2
1:38:23 PM,0.003,0.1
1:38:24 PM,0.003,0.1
1:38:25 PM,0.003,0.2
1:38:26 PM,0.003,0.1
1:38:27 PM,0.003,0.1
1:38:28 PM,0.003,0.1
1:38:29 PM,0.003,0.1
1:38:30 PM,0.003,0.1
1:38:31 PM,0.003,0.1
1:38:32 PM,0.003,0.1
1:38:33 PM,0.003,0.1
1:38:34 PM,0.003,0.1
1:38:35 PM,0.003,0.1
1:38:36 PM,0.003,0.1
1:38:37 PM,0.003,0.1
1:38:38 PM,0.003,0.1
1:38:39 PM,0.003,0.1
1:38:40 PM,0.003,0.1
1:38:41 PM,0.003,0.1
1:38:42 PM,0.003,0.1
1:38:43 PM,11.0955,0.1
1:38:44 PM,11.123,590.6
1:38:45 PM,11.101,589.9
1:38:46 PM,11.09,596.3
1:38:47 PM,11.1075,594.8
1:38:48 PM,0.0035,554.8
1:38:49 PM,0.0035,0.8
1:38:50 PM,0.0035,0.3
1:38:51 PM,0.0035,0.2
1:38:52 PM,0.0035,0.2
1:38:53 PM,0.0035,0.2
1:38:54 PM,0.0035,0.2
1:38:55 PM,0.0035,0.2
1:38:56 PM,0.0035,0.2
1:38:57 PM,0.0035,0.1
1:38:58 PM,0.0035,0.1
1:38:59 PM,0.0035,0.1
1:39:00 PM,0.0035,0.2
1:39:01 PM,0.0035,0.1
1:39:02 PM,0.0035,0.1
1:39:03 PM,0.0035,0.2
1:39:04 PM,0.0035,0.1
1:39:05 PM,0.0035,0.1
1:39:06 PM,0.0035,0.1
1:39:07 PM,0.0035,0.2
1:39:08 PM,0.0035,0
1:39:09 PM,0.0035,0.1
1:39:10 PM,0.0035,0.1
1:39:11 PM,0.0035,0
1:39:12 PM,0.0035,0
1:39:13 PM,0.0035,0.1
1:39:14 PM,0.0035,0.1
1:39:15 PM,0.0035,0.1
1:39:16 PM,0.0035,0.1
1:39:17 PM,0.0035,0.1
1:39:18 PM,0.0035,0.1
1:39:19 PM,0.0035,0.2
1:39:20 PM,0.0035,0.1
1:39:21 PM,0.0035,0.1
1:39:22 PM,0.0035,0.2
1:39:23 PM,0.0035,0.1
1:39:24 PM,0.0035,0.1
1:39:25 PM,0.0035,0.1
1:39:26 PM,0.0035,0.1
1:39:27 PM,0.0035,0.1
1:39:28 PM,0.0035,0.1
1:39:29 PM,0.0035,0.1
1:39:30 PM,0.0035,0.1
1:39:31 PM,0.0035,0.1
1:39:32 PM,0.0035,0.1
1:39:33 PM,0.0035,0.1
1:39:34 PM,0.0035,0.1
1:39:35 PM,0.0035,0.1
1:39:36 PM,0.0035,0.1
1:39:37 PM,0.0035,0.1
1:39:38 PM,0.0035,0.1
1:39:39 PM,0.0035,0.1
1:39:40 PM,0.0035,0.1
1:39:41 PM,0.0035,0.1
1:39:42 PM,0.0035,0.1
1:39:43 PM,0.0035,0.1
1:39:44 PM,0.0035,0.2
1:39:45 PM,0.0035,0.1
1:39:46 PM,0.0035,0.1
1:39:47 PM,0.0035,0.1
1:39:48 PM,0.0035,0.1
1:39:49 PM,0.0035,0.1
1:39:50 PM,0.0035,0.1
1:39:51 PM,0.0035,0.1
1:39:52 PM,0.0035,0.1
1:39:53 PM,0.0035,0.1
1:39:54 PM,0.0035,0.1
1:39:55 PM,0.0035,0.1
1:39:56 PM,0.0035,0.1
1:39:57 PM,0.0035,0
1:39:58 PM,0.0035,0.1
1:39:59 PM,0.0035,0.1
1:40:00 PM,0.0035,0.1
1:40:01 PM,0.0035,0.1
1:40:02 PM,0.0035,0.1
1:40:03 PM,0.0035,0.1
1:40:04 PM,11.089,0.2
1:40:05 PM,11.1105,0.1
1:40:06 PM,11.0625,583
1:40:07 PM,11.0625,587.9
1:40:08 PM,11.1125,580.7
1:40:09 PM,11.129,582.5
1:40:10 PM,0.0035,556
1:40:11 PM,0.0035,0.4
1:40:12 PM,0.0035,0.2
1:40:13 PM,0.0035,0.2
1:40:14 PM,0.0035,0.2
1:40:15 PM,0.0035,0.1
1:40:16 PM,0.0035,0.1
1:40:17 PM,0.0035,0.1
1:40:18 PM,0.0035,0.2
1:40:19 PM,0.0035,0.1
1:40:20 PM,0.0035,0.1
1:40:21 PM,0.0035,0.1
1:40:22 PM,0.0035,0.1
1:40:23 PM,0.0035,0.1
1:40:24 PM,0.0035,0.1
1:40:25 PM,0.003,0.1
1:40:26 PM,0.003,0.1
1:40:27 PM,0.003,0.1
1:40:28 PM,0.0035,0.1
1:40:29 PM,0.003,0.1
1:40:30 PM,0.003,0.1
1:40:31 PM,0.003,0.1
1:40:32 PM,0.003,0.1
1:40:33 PM,0.003,0.1
1:40:34 PM,0.003,0.1
1:40:35 PM,0.003,0.1
1:40:36 PM,0.003,0.1
1:40:37 PM,0.003,0.1
1:40:38 PM,0.003,0.1
1:40:39 PM,0.003,0.1
1:40:40 PM,0.003,0.1
1:40:41 PM,0.003,0.2
1:40:42 PM,0.003,0.1
1:40:43 PM,0.003,0
1:40:44 PM,0.003,0.1
1:40:45 PM,0.003,0.1
1:40:46 PM,0.003,0.1
1:40:47 PM,0.003,0.1
1:40:48 PM,0.003,0.1
1:40:49 PM,0.003,0.1
1:40:50 PM,0.003,0
1:40:51 PM,0.003,0.1
1:40:52 PM,0.003,0.1
1:40:53 PM,0.003,0.1
1:40:54 PM,0.003,0.1
1:40:55 PM,0.003,0.1
1:40:56 PM,0.003,0.1
1:40:57 PM,0.003,0.1
1:40:58 PM,0.003,0.1
1:40:59 PM,0.003,0.1
1:41:00 PM,0.003,0.1
1:41:01 PM,0.003,0.1
1:41:02 PM,0.003,0.1
1:41:03 PM,0.003,0.1
1:41:04 PM,0.003,0.1
1:41:05 PM,0.003,0
1:41:06 PM,0.003,0.1
1:41:07 PM,0.003,0.1
1:41:08 PM,0.003,0.1
1:41:09 PM,0.003,0.1
1:41:10 PM,0.003,0.1
1:41:11 PM,0.003,0.1
1:41:12 PM,0.003,0.1
1:41:13 PM,0.003,0.2
